City,Stars,Class,Review_Source,Review_Date,Review_Text
DC,5,Positive,Yelp,11/30/2017,"I really love Capital Bikeshare.  When using it as intended, for short trips it is inexpensive and very easy to use.  I use it for occasional one way trips on my evening commute either all the way home from my office (~4 miles) or from the metro to home.  I have an annual membership, which at this point has paid for itself both in time saved and what I would have spent on metro/bus.  The bikes are heavy, slow, wobbly, and sometimes they are broken.   Don't expect them to be as nice as your personal bike, they are not exactly great for riding down Mt Vernon trail but on streets they are good.  I've ended up with a few that had mechanical issues and swapping them out for repair is easy enough.  I like the storage on the front and the lights are helpful.  If you want to cut out WMATA for all or part of your commute once in a while try the bikeshare.   You won't enjoy trying to bike from the mall to mount vernon or ride around downtown for 4 hours."
DC,1,Negative,Yelp,06/23/2018,"Seriously, a ""membership"" to rent a bike to go from point a to point b and then drop it off? Give me a break, what a terrible business model. There are way better options and many companies doing it better. Ford Go, LimeBike, Spin, etc. I generally like the kiosk system because you don't have to spend time hunting them down if you need more than one, but this price gouging for something that is otherwise so good for earth friendly transportation is an insult."
DC,1,Negative,Yelp,07/15/2018,"My daughter And I had a morning to wander DC before we had to return home, so we thought it would be fun to ride bikes to the Capital Building.  We picked up our bikes at one of the Kiosks, rode to our destination and returned in about an hour. We put the bikes in the dock, I quickly received a text saying we had been successful and we left, happy for our time in DC. Then, hours later while I am in the security line at the airport, I received a second text saying that a bike had not been returned and I was incurring charges. I called the number provided and was told I needed to return to the kiosk and re-dock the bike. Clearly, returning was not a possibility, and I explained that both bikes were returned together, that I had made a single reservation for two bikes, and had received a message saying we had successfully returned. I did realize after I called that the text message said a particular bike # had been returned but I assumed this was a reservation number for both bikes. The customer service rep. said since I couldn't return to re-dock  the bike, somebody from the company would have to go do it..... in approximately three hours... and I would incur charges of $8/30min until the bike had been re-docked. RIDICULOUS! When I asked to speak to a manager, I was told I could call back and try to speak with a different representative but they were following company policy and I would only hear the same from anyone I spoke with. This has been the WORST customer service experience I have had in a very, very long time. I would absolutely dissuade anyone from using Capital Bikeshare. There are many better ways to get around DC; walking comes to mind."
DC,2,Negative,Yelp,05/12/2018,"Not worth the hassle!you have many better choices, Spin and Lime to name a few!Finding a dock is a hassle then docking is another.  Then it may not dock properly, in all these cases you will pay through your nose, so beware!Seems like they are mainly concerned with milking all their users on overages and other charges.  They should be kicked out of DC and NYC!many better companies to choose from the city should know better!Ciao,"
DC,1,Negative,Yelp,10/07/2018,"Dont use. First time user. If someone steals a parked bike right in front of you, you still get charged $1200. What a scam. Why dont yall invest in your company and put gps on your product so your customers arent held ransom for the decision of some jackass."
DC,1,Negative,Yelp,06/11/2018,My husband and I rented bikes when we were in DC over Memorial Weekend. We thought it would be fun and an easy way to get around. I had never rented bikes before so I looked through the options and I picked what I believed to be the $8 24hour pass after reading the options.  I just saw the charge on my bill. $16 for the the pass AND another $94.00. I am so livid right now. The pricing is INSANELY MISLEADING. NEVER AGAIN! $110 to rent bikes. Con artists.
DC,1,Negative,Yelp,11/06/2018,Horrible!  What a joke in how to run a business.  First off we rented out bikes at night.  The touch screen said 8$ a day.  Fair enough.  I didn't know till afterwards you have to dock your bike every 30 minutes to negate late fees.  What??? My buddy who took his bike back to the hotel room overnight was charged 95$.  He called the business and got it reduced to 55$.  Thumbs down.
DC,1,Negative,Yelp,07/19/2017,"Charged $94 for an hour bike ride. Happened to catch the overage on my credit card statement. Called customer no service and they said I was at fault, no refund. No chance to dispute this with management at all. They just gave me an email address and a nice stiff arm. I just ended up filing a dispute on my credit card so will wait and see. Seems to me a bike monopoly used to get money out of unsuspecting tourists for fines. Wonder how they wrote up the business plan for that one."
DC,1,Negative,Yelp,08/07/2017,"Had an issue where my bike didn't register as returned. The girl I called and spoke to told me there was nothing she could do unless I can verbally tell her the bike is in the dock. I had to go all the way back to the dock and just say it was there. Then magically her supervisor lifted the late fees....  needless to say I'm pretty pissed offAlso incase you didn't know the thief's at bike share with only charge 2.00 for 30 mins, but once your ""late"" they charge an additional 30.00.... F*ck that. Never again"
DC,2,Negative,Yelp,08/28/2017,"Bikeshare is a great idea, but the actual bikes suck. They are heavy, unwieldy, slow and unsafe. I bike to work (on my own road bike) everyday, but last week had to rent a Bikeshare while mine was in the shop. The front steering column is so heavy and clunky that you have to use a lot of arm strength to hold it steady when starting, stopping, or turning. Its center of gravity is off, so if you're not careful you could fall over while turning and the heavy-ass bike will crush your legs and you will eat the pavement.The worst part is how slow they are. If I ever end up behind them in a bike lane, I watch out for the first opportunity to pass them because hey, I ain't got all day. Also most of the people riding them are inconsiderate and rude bikers who have no regard for traffic laws. Capital Bikeshare needs to replace their outdated fleet of shitty bikes, fix their bike machine panels where you rent them out, lower the cost from $8/day (what if I just want to do one 20 minute ride? I'd rather just take a taxi and pay $6) and do some rider education about basic traffic laws. (Don't bike on the sidewalk, signal when turning, don't bike next to your boyfriend at .0000001 MPH while hogging an entire bike lane because you're oohhhh so cute.)I see a lot of white entitlement on these bikes."
DC,1,Negative,Yelp,06/14/2017,"BE VERY CAREFUL WITH DAY PASSES. Their website says it's $8 for a 24 hour pass. They have an odd definition of 24 hours. This only allows you to use the bike in 30 minute increments--returning it each time to a station. I made the mistake of taking two visitors on a tour of DC for an afternoon and got stuck with a $140 bill instead of $16. Their customer service people were not understanding and not able to waive any of this. If the 24-hour price listed on their site simply mentioned ""30-minute increments"" below it, I would have explored the details. While I understand their program now (with a much lighter wallet), it's not consistent with the common expectation of ""24-hour pass."" I really feel ripped off and will be hesitant to use them again or recommend them. If you are a regular member, it works well."
DC,1,Negative,Yelp,10/25/2018,"Understand the fee structure first!! Wish I had read the other reviews before we checked out our bikes. My husband and I got them through the app during a fun trip to DC. We bought the 24 hr pass so we could ride around the National Mall. It was a ton of fun and we loved being able to see everything for the almost 3 hrs we had the bikes. But then we got home and saw that they had charged us $16 for the 24 hr pass (which we expected) and then another $60!!! When I went to see why we had been charged so much, there it was, on a hidden page that is hard to find. The fee structure says they can charge crazy amounts of money if you go over the 30 minute time limit but this isn't clear at all in the ""24 hour pass"" option. They purposely make it deceiving so that people have to pay more and it's really dishonest. I'm sad that what was a positive memory is now shaded by this frustrating experience. We definitely wouldn't have paid $76 for 3 hours on a bike had we known."
DC,1,Negative,Yelp,10/20/2018,Sucks. Bikes are usually in terrible shape. The 30 min rule is ridiculous.  The app will tell you no bikes at a station and you walk up and there is 3. ZERO customer service if you try and call them.  Love the concept but this company is a fail!
DC,1,Negative,Yelp,06/12/2017,"BEWARE: When renting bikes of the fine print they hide that you have to return the bike every 30 min or you get charged an addition $30 per bike. This is a scam to get more money as it's hidden in the fine print. When I called to complain, they just fell back on I should have paid more attention to the contract. Shame on me for not reading all 133 pages of fine print on the little 4 inch screen."
DC,1,Negative,Yelp,05/05/2017,Like most other reviewers on here I was unaware that there were any usage fees for over 30 minutes even when you purchase a day pass. It is not clearly advertised at stations that these fees exist. We paid $16 for 2 day passes and were charged an additional $44 in fees. This should be clearly advertised at all bike stations. It's not really worth it to have to go find a bike dock every 30 minutes because you'll probably spend half the time looking for the nearest station/figuring out how to dock the bike/accessing a new code.
DC,1,Negative,Yelp,10/09/2018,"When something goes wrong the mask slips. I docked my bike correctly. They email and hour later to say I have not docked the bike correctly. I get that email 8 hours later and 3 miles from the dock. I call, they don't deviate from the Visio flow chart. Computer says no. You failed. You owe us. You owe us $150 in lost revenue and if the bike is lost up to the cost of the bike. It's is on you the customer to make this right they make clear. Go back and check. Or request a rep to go check. I ask if that is by request only then how much will it cost? They are deliberately vague. I walk 3 miles back to the dock. 8 hours after the event. The bike is docked like I said it was.Thank you for telling us they say we will send a rep out however until that happens you are on the hook for the costs. Why? Because computer says no. The Visio flowchart doesn't allow for the customer to be right or the contractor to be proactive. The customer must ask us to be helpful."
DC,5,Positive,Yelp,10/06/2018,"This is the best way to get around DC; instead of UBER all the time and Metro. Exercise is important and this is alternative way to see the city very easy. I recommend the 3 days pass for $18. You are able to ride the bike for 30 minutes, unlimited times. The down fall is you can only ride a max of 30 min at a time but to us that was not a problem b/c we knew where we were going. Now you can take the bike out and reload and take it out again with out any problem.. great way to get around.. loved it!"
DC,1,Negative,Yelp,08/10/2017,"Capital Bike Share? More like Communism Bike Share.Pay attention to the usage charges Best to get the $8 24hr option, even though it's not 24hrs, more like 24 hours 30 min at a time, since they will charge $8 per 30 min regardless of what you do and it will leave you with a hefty bill. The  8 hour is a ripoff since it is not 24hr you have to dock every 30 min, no warnings on if you are coming up on 30 min, only a text after about 2 hours that you went over, by that time they made their money on you, and it takes a half hour just to find an open dock!  All a money making scheme targeting tourist. Boycott Capital Bike Share!!"
DC,5,Positive,Yelp,10/04/2016,Looking forward to renting a bike from this brand new bike rental location when they finally manage to install the 15 bikes. Capital Bikeshare chose a good location for this station but they could have have installed it next to the W & OD trail instead.
DC,1,Negative,Yelp,04/23/2017,"Usage FeesTrips under 30 minutes are included in the pass price. If you keep a bike out for 30 minutes or longer at a time, usage fees apply.RIDE LENGTH USAGE FEE*0-29 minutes Included30-59 minutes $260-89 minutes + $490+ minutes + $8 per each additional 30 minutesThe above is copied from the Capital Bikeshare website.Want to rent a bike for 4 hours? - $8 + $2 + $4 + $40 = $54Four of us rented bikes for a tour of the mall and monuments last weekend.  At the kiosk it implies/states that the cost for a 24hr. rental is $8.  Perhaps buried somewhere else are the usage fees.  We were charged $280 for four bikes for the afternoon.Seems like a great way to fleece tourists and leave a lasting impression.1st kiosk had one bike so we tried to rent it but it was broken (if the light blinks yellow and then red after entering the code then the bike cannot be rented).  So we headed to the next station to find bikes.  What we didn't know is that the code expires in 5 mins.  Tried to use the same code at the next station.  No work. When you enter an expired code the dock light blinks yellow then red as if the dock/bike is broken and cannot be rented.  Because the next two stations only had one bike each and each time the light blinked red we figured these single bikes/docks were broken as well.  Off to the third station with plenty of bikes.  Kiosk is not accepting credit cards.  Off to 4th station.  Finally got our bikes and we're on our way.  Little did we know the meter was running."
DC,5,Positive,Yelp,06/04/2017,"We were in town for a 3-day conference last week and knew we had to cram as much fun as possible to make it an awesome trip.  We decided that the Capitol Bikeshare program could help us maneuver town quickly and inexpensively.  A 3-day pass is $17 - perfect!First, READ all of the bits of info on the kiosk. Bikes are checked out in 30-minute increments, and you'll be billed for periods longer than 30 minutes. Returning bikes is as simple as slipping them into a station and ensuring the status light turns green. Sometimes it takes some muscle to get the green light, so don't be shy.Second, plan each trip. We used Google Maps with the bike route function to choose roads that were bike-friendly, and coupled it with the Capitol Bike share map to be sure there was a nearby station with available slots to return our bikes. The map shows how many bikes are at each station, too, so you can be relatively confident that a bike will be waiting for you when you're ready for your next bike. Did it take a few minutes to plan it out? Yep. But we saved SO much time by not walking. Put your phone in your workout arm band and affix the armband to the cord that secures your items in the basket for easy reference.  Third,  these bikes are not your road or fitness hybrid bikes. They're HEAVY. The tires are fat. And the saddle would make Grandma happy. It takes a beat to adapt to the geometry, but these bikes are meant to withstand potholes and anything else that can get in your way.  You have three gears on the right handlebar. Twist the ring to the right of the handlebar to find the appropriate gear. Bells are on the left handlebar. Make noise so cabbies and tour buses stand a chance of hearing you.Fourth, be sure to adjust the seat so you're getting a good, comfy ride. Fifth, bring your helmet - I wish I would have thought to bring mine!"
DC,5,Positive,Yelp,04/17/2017,"Metro can be unreliable and its stations too sparse sometimes. Traffic is too horrible for car or rideshare especially near the Mall. Walking is sometimes not a realistic option between two points.The perfect solution? Biking! But not everyone especially visitors has a bike, so Capital Bikeshare solves that problem!This bike-sharing program is seriously the best innovation I've seen in DC! Years ago when I first got to DC, getting around was a hassle, but with Capital Bikeshare, I could explore more on bike during my 2nd time back in DC. With so many bike docks throughout the city, it's usually not a problem finding an available bike unless you are around super-popular point like Lincoln Memorial.If you have at least a day pass, you can use the bike as many times as you want without extra charge as long as you ride for less than 30 minutes each time. Just make sure if you dock your bike properly (wait for the light to turn green) after you're done or else you'll be charged after 30 minutes! Use the Metro or rideshare to cover the extreme distances, but if you are traversing medium to short distance especially throughout the National Mall, I highly recommend using Capital Bikeshare!"
DC,1,Negative,Yelp,02/14/2018,"I have been a customer for 3 years paying for the yearly option. I found out I was moving to another state soon and emailed to inquire about canceling. Rather than telling me what the policy was, they immediately charged me 64$ (the amount for the rest of the year) and canceled my plan. When I asked them to restart it as I was not moving for two more months and I did not know I would be immediately charged, they said sorry no can do.For being a customer for so long I didn't deserve to be treated like this. With so many other bike share options you would think they would be more willing to work with their customers."
DC,1,Negative,Yelp,12/30/2018,"Worst mistake of renting a bike. We were exhausted from walking and in a sketchy part of town at night, trying to quickly access a bike and didn't realize what we agreed to. We rode to the Lincoln memorial, parked, walked 5 steps away and took a picture and someone rode off on our bikes. On the scooters (that we used all day but we're dead at this time) they had GPS's and you can end your ride immediately if someone takes off on it. We didn't realize the bikes weren't like that (first time using it) and were devastated when they were gone, and read the ""you're responsible for up to $1200 if bike is not returned"" part. Called customer service immediately and the nice lady reassured me if whoever stole them returned them, she would waive the fee. Well, the man I talked to today said he would not be able to do that and was super rude and said ""well I could get my manager to review it but we don't normally waive fees.. but like at least they returned the bike""... yes we're SUPER grateful they returned the bikes... but it was 14hrs later (supposed to turn them in every 30min) so we were charged $94 each for a BIKE that we rode for maybe 20 minutes because we ""abandoned it""... at the time I was frustrated because he was making it seem like I was lying to him about the lady saying she would waive the fee, so I said forget it because he was SO rude. It was a good 20 minutes while it lasted but if you're in DC don't you dare get off that bike at ALL for anything at all or you'll be charged out the butt for a bike that isn't even worth that much money. Rent a scooter, it's cheaper in the long run and has a GPS. The lady in customer service was awesome, but the man who I spoke to today should not be in customer service at all. Such a shame because we enjoyed the bikes but we will not touch one again due to this awful experience."
DC,1,Negative,Yelp,02/22/2017,"On Feb 21 at 2:45 pm, I picked up a bicycle in front of my building at 455 Mass Ave and peddled to Metro Center next to Macy's, where I intended to drop-off the bicycle at the Capital Bikeshare bicycle stand and take the Orange line. Unfortunately, there was no empty places to drop-off the bicycle so I drove to the other Capital Bikeshare across the street--no empty places there. So I drove to the Smithsonian Metro where there are two Capital Bikeshare bicycle stands; unfortunately, no place to drop-off my bicycle. I called Capital Bikeshare to explain my problem--I was told to go to Jefferson and 14th street where there are three empty spots. People...Jefferson and 14th street?! There's no metro station there and I'm wanting to get home: the time was now 3:30. I decided that the easiest solution was to drive back to Chinatown where I know there's a bicycle rack and try to get the Red Line--unfortunately, no empty places to drop-off my bicycle either. At 3:45 I found a place to drop-off the bicycle in front of the MLK library. Read the other comments and you will connect the dots and realize that Capital Bikeshare deliberately keep the bicycle racks filled necessitating the user to driver around town looking for an empty rack and paying overtime for the use of the bicycle. Great job Capital Bikeshare!"
DC,2,Negative,Yelp,12/22/2017,"The bikes are serviceable, but often times I would arrive at the Union Station rack and it would be totally full.  This causes many issues for me because I have to catch a very specific train out of DC and I have missed that train on a few occasions due to the bike rack being full.  There should be more oversight of that location due to its importance.  I'm afraid if this continues I will be forced to discontinue my account and find alternate means of transportation within DC."
DC,3,Neutral,Yelp,03/17/2016,"I've always been hesitant to purchase a bike because: 1) They get stolen in DC all the time, even if you have a decent lock; and 2) I'm too lazy to find one that fits my 4'11'' frame, apart from the occasional Craigslist search. Thus, I've renewed my Capital Bikeshare membership for the past three years because walking long distances gets boring and because the metro is a pain in the butt. Plus, there's something about riding home with the wind in your hair and your purse repeatedly smacking against your side that really makes you feel alive. Is an annual membership worth it? Only if you ride it at least 34 times per year, as this would approximate the amount of metro money you'd save by opting to bike instead ($85 membership divided by $2.50 for an average metro ride). As someone who rides to and from work/bars/gym etc., it's more than worth it. BTW, it's cool to see on your online account how many rides you've taken, where you've taken them, and the mileage. #memories #nostalgiaHowever, Capital Bikeshare's imbalanced bike distribution is the BANE OF MY EXISTENCE. On most days, there are zero bikes available around 9am at the two stations closest to me in the Shaw/Mt. Vernon area, so I have to walk to work instead. Or, there will seem to be a bike available to my utter delight, only for me to discover that it's actually out of service. When I emailed customer service about this, they pleasantly stated that the ""team of Station Rebalancers is working hard to augment the circulation of bikes."" Well, work harder? The station at V and 14th NW is another repeat offender with no docks available much of the time, forcing me to open my Spotcycle app and anxiously look for new stations before I get charged for having a bike for over 30 minutes. The uncertainty of being able to either find a bike or find an open dock when you need it is prompting me to think more deeply about buying my own bike. I wish it weren't a problem because Capital Bikeshare has otherwise been really fun to use - and I don't even mind their clunkiness (c'mon, we're not exactly riding rugged trails over here, so I don't exactly get the complaints about their bulky structure)."
DC,2,Negative,Yelp,05/18/2017,"I've been using this service for almost two years and it seems like a great idea (hence the 2nd star). However, the idea isnt the problem. The company or the people representing it are a fantastic failure. First, the maintenance on the bikes is sub par. You may get a broken bike, you may find a dock that doesn't release any bikes, and sometimes docking your bike doesnt end your trip. On multiple occasions, the docking has shown a green light (success) and then I get an email stating that the bike I've docked is still in use. Once, I had to call and find out myself, as there was no notice. But there is a charge, and IF you call and IF they send someone to check, and IF they notice a problem then they will refund your money. So, my advice is to take a picture of the green light at every dock. (What a pain!).I had a technician watch me take the picture once during a lunch break and asked if there was a problem. I told him why I do that and he smirked and then removed all the bikes from that dock (even the one I just docked and planned to ride back). I then had to walk back.I know customer service in this city is crap, but even the adults at this company seem to get there cues from how an apathetic teenager would do their job. This may be my last subscription to this ""service"". The idea of spending way too much on a bike to have it possibly stolen or vandalized is starting to seem like a better value than Capital Bikeshare."
DC,5,Positive,Yelp,02/16/2017,"Easy to use, automated, communal bike sharing service gets five stars all the way!It couldn't be any easier: purchase a membership for $8, first half-hour of bike use is included, then it's $2 for the next half hour, then $6 for every half hour after that, with a maximum lease time of 24 hours per lease.From the moment you walk up to the self-service machine in between the racks of bicycles, the process is very easy to navigate.  Simply select how many bicycles you'd like, how you'd like to pay, then process payment, unlock your bicycle with the code on the receipt, tour, and return.  The best part of it all is that you can return a bicycle to any station with available storage around the city.  I only wish we had one of these in smaller cities, like Reno, Nevada!The only area for critique with these is that the bikes we borrowed had tires that were starting to bald in the center.  I'm not sure who services these or how often they are checked, but it was about time for a new tire on both the bikes my friend and I borrowed.  Unfortunately, these are so popular that there were only three left (out of 20) available and we didn't have much of a selection to choose from.  Other than the balding tire issue, the rest of the bicycle was in great repair!Overall, a great experience with a communal bike sharing program that easily pulls five stars!"
DC,1,Negative,Yelp,09/10/2017,"Be very wary of this company.  We thought that it would be a great idea to explore the city on bikes until we checked our bank account.  They lead you to believe that you are renting a bike for $8/day; however, they charge you additional fees if you keep the bike for longer increments of time than 30 minutes.  Two phone representatives confirmed receiving multiple complaints from customers about additional unknown charges but state that they are only able to authorize the return of a portion of the fees charged to my card.  If you ask me, use Uber."
DC,1,Negative,Yelp,09/03/2017,"This company is misleading. I loved the idea of renting bikes in the city until I saw my bank statement. I own a bike but thought it would be fun to rent one and explore. I picked the 24 hour bike rental several times. What I didn't know is that they will charge you every 30 min if you don't return the bike. You have to return every 30 min at the bus rental station and then enter your code again to take the bike back out.No one has time to read the 100 page outline and half the time the screens don't work properly. Misleading and very inconvenient. There are bike trails that don't have stations close by. This will be the last time I rent one through them. I suggest you invest in your own bike, it's cheaper."
DC,1,Negative,Yelp,12/07/2016,"Completely unfair billing setup. Had to cancel my membership due to being relocated. Because i was ""outside of the 30 day renewal period"" i was charged for an entire year of service that i will never be able to use! Also, never knew that i was set to automatically renew once my initial term was over and had i known i would've opted out. This should be more clear along with your cancellation policies.  In such a transient city such as DC, how can you expect people to pay for a year when they are relocated? In addition, both bikes and docks are never there when you need them or the docks go for long periods of time without being fixed. Not a yelp reviewer typically but couldn't hold my tongue on this one. SCAM!"
DC,1,Negative,Yelp,10/17/2016,"What a scam!!!! Last Saturday I rented a capital bikeshare bike with the 24 hours hold ($8) to don't worry about 30 minutes return policy, even when I only needed the bike for two hours maximum. When I was ready to return it, three stations were completely full and I had to wait for 30 minutes to return the bike. I called the office to let them know that someone should come and pick up some bikes from several locations in Georgetown since there were like 15 people waiting to return the bikes, but of course no one picked up.Today Monday, I checked my bank account and I was charged another $14 on top of the $8. When I called to inquired about this charge, a very annoyed customer service agent (Ashley) told me that I need to return the bike every 30 minutes regardless of the 24-hours rental or I will get charge. Absolute false advertisement and the worst customer service. Will never rent a bike from  them again and I hope that you do the same."
DC,1,Negative,Yelp,10/07/2017,"Docking stations often full, bikes are inconsistent in quality, and their customer service is pretty abysmal.. It's a nice service to have in theory but I regret my yearly membership. Not worth it. Definitely wouldn't depend on it as a primary mean of transportation. I have been late numerous times due to this issues with this service."
DC,1,Negative,Yelp,11/10/2017,If you live near Lincoln park on Capitol Hill don't bother joining. There are never bikes there when you need them. Just buy your own bike and a good lock.
DC,1,Negative,Yelp,05/30/2018,"The worst thing ever!!!!! Don't use it for any reason, you'll be overcharged for everything. But if you still do want to take the bike for rent, read all the term and conditions!!!!!!!"
DC,1,Negative,Yelp,08/24/2016,"I live in DC and please be aware that this bike share may cost you more than you actually intended if you don't know how to navigate the city well. PLEASE BE AWARE THAT capital bike share is an ""on the go"" service but note that you are to return the bike every 30 minutes or else you will be charged absurd fees. HERE'S THE CATCH. This is not a great option for tourist because you are not aware of the area so it will be a challenge for you to find a bike station to return the bike before extra fees. If you are having ANY issues with charges, don't expect customer service to make the right call. I am very disappointed, as I have used the bikeshare many many times, and unfortunately this will be my last.I wanted to inform others so they don't lose out on anymoney"
DC,1,Negative,Yelp,08/16/2016,"Don't do it! They are not effective at balancing where the bike stations are full, so you end up near your destination with no way to turn in your bike. We rented as a scenic way to ride to the Mall near the Holocaust Museum. It was a hot summer day and when we got there we couldn't get rid of our bikes.  So we went to the next closest.  Full. It's a bad feeling when you have to drop your bike and take a taxi back to your destination.        Also, the web page map is impossible to navigate on an iphone.  It was useless for finding bike stations.         There are technology solutions to these issues and Capital Bike share should invest in them."
DC,1,Negative,Yelp,05/01/2018,"What they don't tell you on their website or without making you scroll through LITERALLY 67 screens on a freaking kiosk is that if you don't redock every 30 minutes, they charge you ""overages"". My niece and I paid for a 24 hour membership on bikes and used 45 minutes. We were charged $16 together and while pricey, it was fair for 24 hours. However, a few days later I saw a charge for $4.00 on my account. I called my bank first and disputed it then I called them. They explained that it was because they are a ""bikeshare"" and are used for short trips. Now, the station was so full of bikes when we returned that we literally had to wait for someone to rent a bike so that we could redock ours. This is ridiculous because it's not written in plain English anywhere that you can easily access or. It's buried in 67 screens on a kiosk (who's going to read that?) and doesn't appear anywhere on their site. I looked very thoroughly. It's a rip off to say the least, but if you want to rent a bike to sightsee, keep in mind where the stations are and be sure to redock every 30 mins!!!"
DC,1,Negative,Yelp,07/12/2016,"Avoid using Capital Bikeshare if you plan to take a ride longer than 30 minutes. I was visiting DC for the first time and wanted to visit the some different spots (White House, Embassies, National Mall, etc). I figured the 24 hour pass for 8 dollars would be the safest bet instead of paying hourly, but man did I get screwed. I saw a 54 dollar charge on my account and called their customer service number. I am told I have to check the bike in every 30 minutes otherwise more usage fees get charged to my transactions. I had the bike between 4-5 hours so the fees added up. Of course no one is going to read the 130 page user agreement on a kiosk in the sun when you can hardly read the screen.24 hour access as long as you dock it every 30 minutes.. The kiosk doesnt give any emphasis about this. Know what you're getting yourself into.  I understand how its helpful for residents, but I find it distasteful how easy it is for this company to scam tourists."
DC,1,Negative,Yelp,07/19/2016,"AVOID AT ALL COST IF YOU VALUE YOUR BENJAMINS!  CBS charged me $30 on top of the $2 membership fee after I took a trip from the White House to 22nd & P. They claimed that I took a 3 hour bike trip.Why would I take 3 hour bike trip in a business suit/in the middle of summer/with humidity/during rush hour? What do you think I'm f* insane?? From the White House to 22nd & P is a 11 minute trip MAX. I tried to reconcile this mistake with their customer service department and even sent them a picture of my receipt. I always get my receipt after I return a CBS bike. CBS responded ""because you're a first time user ... We will credit you $15."" Well, CBS...(1) I'm not a first time user. I use the bikes all the time. But, now I won't any more! (2) I don't want your charity. Give me my money! They haven't responded. So, I decided to report this as fraud to my credit card. Because it is...and I have my receipt to prove it."
DC,1,Negative,Yelp,09/27/2016,"The locations of the bike stations are good and it's a good concept, but DO NOT sign up long-term. You're supposed to get the key within 7 days of signing up, but it's been 16 days now, and I still don't have a key. Plus, the touch-screen at the bike stations doesn't work half the time, and the kiosk didn't recognise my credit card. So after paying for a 30 day membership, I haven't been able to use it, and it's already 16 days in. Local management has said they have no explanation and can't do anything. The concept is great, execution is terrible. Bikeshare works in so many other cities, I don't know why the DC centre has to be so terrible at this."
DC,1,Negative,Yelp,06/07/2016,"****THIS IS A MISLEADING COMPANY WITH EXTREME HIDDEN FEES!!****We went and got bikes from downtown around the monuments(I'll get back to this). The options they give you sort of force you to buy he 24 pass, assuming this will be cheaper. That is not the case. 2 -24 hour passes cost $16 with the first 30 minutes supposedly free. They have a small gray and black pixel screen reminiscent to a 90's game boy, which is difficult to read on their small screen in the blaring sunlight. We rode around for 3 hours, no problem. Docked the bikes back when we were ready to go. 2 days later we see 2 separate charges- one for the $16, and one for $76. Imagine my confusion! When called they said, and I quote, ""The bikes are supposed to be docked every 30 minutes and are not really for tourist use."" Well why put them in high tourist areas? Why not explicitly state that they need to be docked every 30 minutes? Why hide your hidden fees within 133 pages of terms and conditions on a screen smaller then my phone? They were not willing to do a refund of any kind, poor customer service Being from out of town this put a huge hold on my trip and the people I had accompanied with me. Save your money. This company isn't worth the time or headache you'll have after having dealt with them....."
DC,3,Neutral,Yelp,04/18/2017,"It was okayPros: good to have a bike and not overpricedCon:Im 4'10"" and was not tall enough for the bike even with the seat at its lowest so that every time we had to stop i needed to jump off of it. I think going to a bike rental place would have been better if youre short so you can choose the right size bikeFinding dock stations was a pain. Then when you find a docking station and there isnt room to dock your bike you need to look for another dock station which is super inconvenient. Downloading the app works but you have to keep checking it and sometimes even though it says there are 2 bikes available or two open docks available it is wrong because the sensor is broken. Happened only once but it was really inconvenient. Next time i will rent a bike for the size factor and the convenience of being able to lock it next to a post near by my destination."
DC,1,Negative,Yelp,06/20/2017,"WARNING - D.C. Tourist Trap....  unless you dock the bike EVERY 30 minutes, which is pretty much impossible, you will be charged $22 additional dollars over and above the Day Pass of $8. Better to ride Uber. It will cost you less. I used the bike for 3 hours."
DC,2,Negative,Yelp,07/08/2016,"I think many new people don't understand how the bike share thing works. My wife and myself found this out while we were in Colorado one year. We thought we could keep the bike for 24 hours but luckily we returned the bike. I found out later that you need to return the bikes within 30 mins so as to not get charged. These bikes are the same way. I just understand that customer services is probably problematic.  I would hope that customer service improves but you get what you pay for and these people probably don't get paid much to hear our daily problems.So keep this in mind when using these bikes:1. You need to buy an ""access key"" which can range from 1 to 3 days access. It's like a virtual key (the machine will give u a code).2. Have your payment method (credit card) with you whenever you need to get a bike. If you have a 3-day ""virtual access key"" I think you might need it to get a new code each time you access the bike. The codes are only good for a limited amount of time (which is good if you lose the code or drop it, no one else can use it).3. Map out where you're going so you can plan to return your bike within 30 minutes. There are hundreds of the bike share stalls around DC area. Look for one that's on your way to wherever you're planning to go.4. A way to get around having to pay the hourly fee is to plan your trip so you can hit a biking stall before you get to a monument, return your bike (babysit the bike), and then immediately have your significant other get a new access code and ride off (it starts the 30-min cycle all over again). Just make sure the bike is fully secure when you return the bike like this. * whenever we returned the bike we always made sure the bike was firmly secured and returned. Give it a couple of hard pulls to double check the bikes locked-in because the system doesn't really give you a receipt of return.  I would hate for someone to steal your bike with no proof of return."
