City,Stars,Class,Review_Source,Review_Date,Review_Text
DC,5,Positive,TripAdvisor,06/01/2017,They're everywhere! So easy and cheap! Use the app to find them We rented two bikes for one day and used them all over town to visit the monuments and museums. Saved our feet from a LOT of walking. Very easy to use (I recommend downloading the app to see how many bikes available and where they are located). D.C. is a very bike friendly city and I would highly recommend this cheap way to get around town to everyone.
DC,5,Positive,TripAdvisor,05/26/2017,"Excellent customer service After having a terrific experience on the bikes, I had an equally terrific experience with the customer service team. I accidentally failed to dock my bike properly, resulting in a very big penalty fee. When I explained the situation to the customer service team, they were flexible enough to split the difference with me, refunding me half the penalty even though it was really my fault. There was no arguing about it, they were pleasant and made the decision quickly. Awesome activity, awesome staff."
DC,5,Positive,TripAdvisor,05/24/2017,"Fun way to see the sights What a great way to move around in the touristy areas of DC. The prices are reasonable, the system (once you run through once or twice) is easy to use. Once when we were returning the bikes one didn't lock properly. We called in for customer service and were treated very nicely by a real person. Not only did she help us get the bike accounted for, she helped us understand how the payment system works. The hint is, ""return your bike every 30 minutes to avoid extra fees."""
DC,5,Positive,TripAdvisor,05/19/2017,Best way to see DC Loved the option of utilizing the bikeshare. Understand the system before undertaking. A payment of $2 gives you 30 minutes with the bike to then be returned at any of their bike stations (there is a good phone app that helps track the bike stations and availability of bikes and return slots). If you go beyond 30 minutes you will then be charged extra fees. This applies even if you purchase the 24 hour pass. To stay within the fixed rate and keep from additional fees you must return the bike within 30 mins. All in all it is a much better alternative than taking a cap from one monument to another. Highly recommended if you do not want to walk.
DC,3,Neutral,TripAdvisor,05/17/2017,"The Good and a few cautionary tales The good:We really enjoyed riding the bikes down the Mall to the Washington Monument. The bikes were solid and easy to ride. (Even for short people.) Saved a lot of time and was a fun way to end the first day. The cautionary tales:1) We needed 2 bikes and there were 2 in the rack. However, one had a red light, which we found out meant it was out of order. So, we had to walk one bike to a second station to rent the 2nd bike.2) read the review thread about checking your bikes into the docking station every 30 min. This didn't happen to us, but it easily could have since we used them just under 30 min and we didn't know about that rule.3) Take a video of yourself docking the bikes in. We followed the instructions and our station had the correct sounds & lights, plus the bike was securely docked. (we tried to pull each out). HOWEVER, the docking station must not have been working because after we left, someone took one bike out and kept it for 12 hours. We were charged $97.Fortunately after 5-6 calls they refunded the money (1/2 at first, then the other 1/2).We had lots of documentation of our whereabouts due to google tracking, etc. but could have used a video of us docking the bikes. Might have made the refund process easier."
DC,1,Negative,TripAdvisor,05/12/2017,"CONFUSING The bike share concept is a good one. The devil is in the details. As two day tourists, we were taken by the system--had to pay 200.00 because we didn't ""dock our bikes"" every 30 minutes. SHEEZ, we would have had to spend all of our 30 minutes looking for docking stations instead of biking to our destinations. We read and re-read the confusing directions before swiping our credit card. Membership fees, minutes.....+ this + that...WHAT?? Taxation without Representation...DC has figured out a way to get more of my hard earned money."
DC,1,Negative,TripAdvisor,05/05/2017,Deceptive Pricing Like most other reviewers on here I was unaware that there were any usage fees for over 30 minutes even when you purchase a day pass. It is not clearly advertised at stations that these fees exist. We paid $16 for 2 day passes and were charged an additional $44 in fees. This should be clearly advertised at all bike stations. It's not really worth it to have to go find a bike dock every 30 minutes because you'll probably spend half the time looking for the nearest station/figuring out how to dock the bike/accessing a new code.
DC,5,Positive,TripAdvisor,05/03/2017,"Great way to get around Parked on almost any corner, you'll find the bikeshare bikes. These are a great way to discover the city. Do keep in mind that the costs go up after 30 minutes - these first minutes are practically free. Use the bikeshare app to find the nearest spot for a bike or for a parking place once you're done. Recommended: cycle down the Mall towards Lincoln Memorial at night."
DC,5,Positive,TripAdvisor,05/01/2017,"Biking around Washington, DC We loved biking around DC. The BikeShare bikes are easy to use. It's a fun and inexpensive way to get around and get exercise at the same time. As long as you keep your trips to 1/2 - 1 hours each, it's very affordable. A 24 hr pass for $8 lets you take as many 30 minute or less trips as you want. Tips: use the locator on the kiosk to jot down locations of nearby docking stations, so you don't find yourself running over the 30 minute limit because you can't find where to drop the bike off. Each kiosk will tell you 8 nearby locations."
DC,5,Positive,TripAdvisor,04/27/2017,"Very Usefull Capital bikeshare has been very useful for me in capital. First day i was walking through the city couldn't cover much places. Second day i came across the bike share and its been very useful. Most of the stands are near the attraction place. And easy to drive on the road, bikes are in excellent conditions "
DC,5,Positive,TripAdvisor,04/25/2017,"Awesome! So, I see the other reviews of the people who did not read the pricing completely and I get that it is not super clear. However, I rented 2 bikes for $8 each and road them all over D.C. for the 24 hours and never incurred extra charges. We had a blast visiting all the monuments and museums via bikes. We turned it into a fun game to find the next bikeshare station in the 30 minutes. Use the bikes and dock them every 30 minutes, and they will be an amazing way to see Washington on your next trip! "
DC,4,Positive,TripAdvisor,04/22/2017,D.C. Perfect city for biking This is the best way to see D.C. A number of roads have bike lanes. Bikes are good quality. Here is a tip - don't just take a bike and leave.Should have read locations as didn't find the website helpfuwhile trying to read on my phone. 
DC,1,Negative,TripAdvisor,04/22/2017,"Beware As others have said...Capital Bikeshare is very deceptive in the communication of pricing. I needed 13 bikes for a school trip, I used several cards to get bikes for everyone. We used the bikes for a little under 4 hours and was charged $100 including the rental for 2 BIKES! Called and was refunded 50% on each card. Even though I explained that I called and talked to a representative prior to purchase and was never informed of needing to dock the bikes every 30 minutes."
DC,1,Negative,TripAdvisor,04/20/2017,"Consumers Beware My boyfriend and I decided to rent bikes through ""Capital Bikeshare,"" as we saw it as a great way to get around to all the monuments in a decent amount of time and it was. That said, the pricing of the bike rental timeframes is totally misleading!! For example, we decided to do the 24hr pass for $8 each, even though we knew we wouldn't keep the bikes for that long. That said, 24hrs for $8; can't beat it, right?! Well, that is definitely not the case and judging from the numerous negative reviews read since receiving an additional $76 charge two days post-docking our bikes for good, we are not the only wrongly informed consumers who have been charged outrageous prices unknowingly. After seeing the additional $76 dollar charge, I typed an email to ""Capital Bikeshare"" inquiring (I will update this review when I hear back) about the charge. I also looked through all of their ""FAQ's"" and ""Help"" portions of their website; however, nothing touched upon this topic. I was extremely concerned, so I went to the ever trusting ""tripadvisor"" for help and learned that Capital Bikeshare does not have a great reputation with consumers and their misleading prices have affected many travelers pocketbooks! ""Capital Bikeshare"" really needs to be upfront and honest regarding their costs and additional charges, and even if these extra charges are listed in the fine print (I have not read this yet), my personal opinion is that they need to make it more visible /noticeable at each docking station, as I have gathered that most often ""Capital Bikeshare"" is a spur of the moment type of purchase; it was for us anyway, and the only rates we noticed were the very low-cost prices front and center and no warning of extreme additional charges. Through my readings on tripadvisor, I noticed that one reviewer stated when she called Capital Bikeshare, they told her that the $8 pass is for 24hrs, but it only covers the first 30 minutes. If you do not want to be charged, you must check in every 30 minutes at a docking station. This to me is complete trickery of Capital Bikeshare. It also creates an inconvenience for the customer, as there are very few docking stations around and I didn't notice a single one near the memorial district, which is largely the area traveled with the bikes. All in all, I will NEVER use Capital Bikeshare again; they are a rip off company!"
DC,1,Negative,TripAdvisor,04/18/2017,"Beware! They false advertise a 24hr pass for $8. After paying that, you must redock the bike every 30 minutes so you do not incur additional charges. After keeping our bikes for 4 hours I owed over $60. Advertisement is not readily available. Even on their website it doesn't call out the true cost until the very bottom. I would just be very aware of what you are getting yourself into. "
DC,5,Positive,TripAdvisor,04/17/2017,"Easy way to get around the city, especially in the Mall Metro can be unreliable and its stations too sparse sometimes. Traffic is too horrible for car or rideshare especially near the Mall. Walking is sometimes not a realistic option between two points.The perfect solution? Biking! But not everyone especially visitors has a bike, so Capital Bikeshare solves that problem!This bike-sharing program is seriously the best innovation I've seen in DC! Years ago when I first got to DC, getting around was a hassle, but with Capital Bikeshare, I could explore more on bike during my 2nd time back in DC. With so many bike docks throughout the city, it's usually not a problem finding an available bike unless you are around super-popular point like Lincoln Memorial.If you have at least a day pass, you can use the bike as many times as you want without extra charge as long as you ride for less than 30 minutes each time. Just make sure if you dock your bike properly (wait for the light to turn green) after you're done or else you'll be charged after 30 minutes! Use the Metro or rideshare to cover the extreme distances, but if you are traversing medium to short distance especially throughout the National Mall, I highly recommend using Capital Bikeshare!"
DC,4,Positive,TripAdvisor,04/17/2017,"Excellent way to get around the city, a bit confusing at first. Inexpensive. These bikes were everywhere and it was a great way to get around as the monuments are very far apart. It is a bit confusing at first...you rent with a credit card and there is a charge for being a ""member"" $8. Then, I think, $2 per 1/2 hour. The charges were a bit confusing. They only allow you to rent 2 bikes at a time and we needed 3 and put them on 2 different cards. They do hold an amount on your credit card (about $100-$150 for each bike). You can return them to any station throughout the city, however, there needs to be an empty space to put it in. This might be difficult sometimes. They don't provide helmets. In the city, you have to ride on the street and there are no bike lanes (not ideal for kids). When you are on the National Mall, you can ride on the paths, however, there are a lot of people and other bikes. Good experience and would do it again."
DC,5,Positive,TripAdvisor,04/15/2017,"Great way to see DC  My son and I used bikeshare for a day on the mall. I had visited the website before renting the bikes and the policy of checking the bikes in every 30 minutes was clearly stated. The reviews by people claiming this is a scam demonstrate how many people don't read. There are docks all over the place and the website shows where bikes and docking spaces are available. We actually had an easier time finding bikes than free spaces. Even though we went over time on one segment, it was only an extra 4 dollars and the convenience and fun of the bikes was well worth the $20 we spent. I recommend checking the bikes in and out at every available dock to reset the timer and avoid extra charges. We will definitely do this again on our next visit to DC. "
DC,5,Positive,TripAdvisor,04/13/2017,"First time I've never tried bikeshare before but i will definitely use it again. I was visiting DC and had a couple hours to get to the National Mall and to the Vietnam Memorial Wall. We rented bikes with my credit card and away we went. There was also a bike station in front of our hotel. I was really nervous because I'm 4'10"" and my sweetheart is 6' tall. We were both able to adjust the bikes to fit. There was a carrier on the front for my backpack, a bell and three speeds on the bike. The biggest hazards were all of the other people. I'm glad i tried it! "
DC,2,Negative,TripAdvisor,04/10/2017,"Works most of the time but when it doesn't it can cost you lots of aggravation I have a yearly membership. Lots of the policies are silly. Like 30 minutes before you have to return the bike, when NYC is 45 minutes. Most of the time this service works efficiently but increasingly bike stations will not have any bikes available and anywhere from one to three bikes that need repair. Alternatively you will try to return a bike to a station with multiple slots free, but there is a glitch in the system. I get the impression that no one is driving the train. Are any progressive city politicians paying attention to this. Get some better management."
DC,1,Negative,TripAdvisor,03/27/2017,"SCAM SCAM ALERT!! READ THE FINE PRINT, BE CAREFUL. I do not support this company.I do not support this company based on principal of their shady business practices.I do not have enough bad things to say about this company, their people, and their practices...I first rented a bike to take to the grocery store and the touch screens were broken and it was a very poor experience attempting to get a bike rental, given the screen didn't work well. I can only assume based on this experience that maybe they don't upkeep the equipment well enough. Okay, so bad first impression, but once i finally got a bike, it obviously worked fine as a bike should. No flats, no issues, no problems.The second time I rented a bike, it was for a ""24 hour"" period of time, quoted at ""$8"" for the entire period. Now comes the fun part... a few days later i was charged an additional $94!!Apparently, you are supposed to dock the bike every 30 minutes or else you will be charged outrageous amounts for the time (that you supposedly already paid for). This is not disclosed in an obvious location or anywhere in the prompting on the tiny screen in front of you. This is only noted in the extremely long and arduous to read ""Terms & Conditions"" (which by the way is about 156 pages or so, and would take hours to read on the tiny screen provided for you)I immediately called Capital Bikeshare to dispute this charge and see if they would give me a one time waive, considering I did not damage the bike and followed what I had believed were the appropriate procedures. I spoke with 1 lady, Lawanda, who was a smart-alec and not helpful... She was only offering a 50% reduction of my fee and was trying to help get management (UNACCEPTABLE). Unfortunately I had to hang-up for another call coming in. I then had to call back and spoke with Brandy, who could not get her phone off of speaker or was having some kind of feedback loop issue with the audio. That may not have been her fault, but regardless, not helping my frustrations. At this point I am incredibly fed up and disgusted with this company. I have read other reviews online dealing with similar situations I had only realized after the fact."
DC,4,Positive,TripAdvisor,03/20/2017,A great addition to your visit to DC This is a great little company that will help you get the most out of your visit to Washington DC. It takes a little bit to figure out how it works but once you get it it's a great addition to traveling from one area to another. We give this company the credit for us being able to accomplish as much as we did. Some of the bikes are in need of repair and it is your responsibility to let them know but it gets to be that there are so many that you give up .If you decide to do this be sure to download the app Spotcycle that will allow you to know how many bikes are getting one location and locations that have a spot for you to return the bike. It was a great addition to a beautiful day. 
DC,3,Neutral,TripAdvisor,03/11/2017,"Great with Caveats Amazing time riding the bike with family around the Washington Mall. Best way to tour the area. Caveat #1: Prepare to have someone stay with the bikes as the rest of the group goes to visit monuments (e.g. Lincoln Memorial). Caveat #2: We had great difficulty finding empty spaces to return the bikes, had to go back and forth between sites looking for spaces which resulted in separating the family and wasting an hour of our precious visiting time. Capital Bikeshares will provide you a free extension at their kiosk if no spaces but sitll rom for improvement."
DC,1,Negative,TripAdvisor,02/21/2017,"used the bike for 4 hours on Saturday morning Feb. 18, 2017 It is a bait and switch scheme. Just beware of how the game is played. I used the bike for about 4 hours for what they said would be an $8 charge starting around 8:00 am. Supposedly you can use it for 24 hours BUT they don't tell you, and I did not realize until I returned home and saw additional charges, that unless you check it in every 30 minutes you will actually be charged $46. If I had checked it in every 30 minutes I would have been charged only the $8.00! No information or guidelines were provided that this is how the game is played. JUST BEWARE ! IT IS RATHER DISAPPOINTING THAT THEY WOULD DO THIS, especially on a quiet Saturday morning when no commuters were using the bikes."
DC,1,Negative,TripAdvisor,12/21/2016,"Beware of the fine print ! Close to a scam ! Yes, indeed, a 24-hour membership still forces you into the 30 minutes periods of actual usage time and then you have to find a free slot at your destination. Nothing of that is being explained upfront, instead their web page suggests that with the 24-hour membership you can actually use your bike freely for one day. Upon calling the customer service their reaction made me feel that they actually count on tourists falling into that trap."
DC,5,Positive,TripAdvisor,12/05/2016,"Really great way to get around DC! We used Capital Bikeshare for one day on a recent trip to DC. The first day we walked around DC and by the end of it we were exhausted. The second day we got bikes first thing in the morning and used them all day! The way it works is you pay $8/per person for 24 hours of access. If you keep your rides under 30 min (not hard, there are loads of stations to trade your bikes out at/you'll want to go inside places and see things!) then the rides are free. If you go over 30 minutes, you have to pay additional charges (not much, I think they said it would be $1.50 for a 90 minute ride). I highly recommend this to tourists, you will thank yourself for saving your feet from walking and saving your bank account from getting taxis/ubers everywhere. "
DC,5,Positive,TripAdvisor,12/02/2016,"Highly recommend My teenaged sons, husband and I enjoyed riding bikes all 4 days we were in DC. There was a dock two blocks from our hotel and there were docks near everywhere we wanted to go. You just have to be mindful of the time and park or check in and out at the next dock within the 30 minutes so that you don't incur additional fees. DC drivers seemed used to sharing the road with bikes as many locals have bikes too. We rode on both sides of the National Mall (our hotel was on the Air & Space side but we rode as far as the White House side) and around the museums and monuments and Capitol Hill. We even took the subway to the station near the Marine Memorial, walked a block to a dock, got bikes and rode 1 mile to the memorial and docked a block from there. Parked there and after spending some time there we checked bikes out again and rode back down to a dock and walked to the Metro station. So easy and fun!"
DC,1,Negative,TripAdvisor,12/02/2016,"read the fine Print They charged me $80 for a single day bike - where i docked the bike within 30 mins every time. Upon talking to them they said the bikes dock sensors did not show it was docked - even though they agreed the bike was at the station.Typical customer service - they started telling me about the ""Terms and Conditions"" that i agreed to as a part of signing up for the service. They gave me a lesson on how we should read the fine print in all the services that we take up."
DC,1,Negative,TripAdvisor,11/16/2016,"Poor quality Docks sometimes don't work so the bike cannot be checked in at the end of a ride, so the user is charged until Bikeshare fixes the dock. Horrible quality."
DC,5,Positive,TripAdvisor,11/15/2016,"A great way to see the monuments! We are new to the Bikeshare system. However, after spending a day on the bikes we loved it. The app tells you the locations of the bike racks along with how many stations there are and the current number of bikes at the location. The cost for a bike for 24 hours was $8. This is hinged on you docking your bike at a bike station every 30 minutes. If you accomplish this there will be no additional fees on your credit card. However, if you do what my son-in-law did earlier in the week and not dock the bike the cost adds up fast. There are plenty of bike stations and bikes to get almost anywhere you want to go around the Mall.Also, we took 5 bikes out each time (2 per credit card) and the maintenance was excellent. If there is a problem with the bike you choose you just put it back in the rack and press the maintenance button and someone will fix the deficiency quickly.It was a great day."
DC,5,Positive,TripAdvisor,10/27/2016,"Step by Step to Hire a Bike in DC without Fines 1-Plan you trip ahead, the places you intend to visit2-Must have the internet on your mobile3-Download the bike share app, and get used to the app, how to search, timer,...4-Must have google map as well in case you are lost5-Must have credit card6-Check how far the bike station away from your attraction7-Simple simple register for one day, so you pay 8$ and get the code8-check which bike is in good condition, brake, tire pressure before using the code, Now times starts for the 30min9-Enter the code and pull the bike out of the look, if you suspect anything , just return it but Be SURE the Green light beocme one, means everything is OK10-Before using the code, it is better you have located your next station, where there are Empty docks, if you are unlikely when you arrive, follow a procedure to extend the time.11-My advice, Enjoy even if you did not catch up the 30min, and pay 2$ from your card( will be done automatically)12-Your safety and the others is a priory, so don't rush13-If you forgot the code, or did not get the paper, just use your credit card again to get a new one.14-Once get back the bike, you can either get another one or the same once again immidiatly, I used to keep the same one.Myself, I could tour DC for 10 hrs without any fine, just for 8$, but it was a challenge, since I was alone, but I could do it with all attractions visited, it needs planning ahead.Visit the share bike website to get close to the experienceGood luck"
DC,5,Positive,TripAdvisor,10/21/2016,"A fantastic way to move around DC I was in DC for over a week for business visiting from Australia. A 3 day pass is $US17, then the registered credit card is used each outing to obtain pass code to pull a bike from the rack. You are billed for time used - which is very cheap. Less tha 30 min is free, so I would ride from hotel to metro, and park bike at nearest bike rack so it was free use. I did a big ride from crystal city to Georgetown along the Potomac which was great. when I reached the destination parked the bike, walked around for 2 hrs, then found another bike rack, picked another bike then onto mall. There are bike stations everywhere so you are not left holding a bike while you go for a wander, if you do it right you will only pay the 3 day fee"
DC,1,Negative,TripAdvisor,10/21/2016,"Don't rent these bikes Seems like a great idea, but when you go to pay for a bike it tells you it is $8 for the day but does not tell you how much it charges you for every 30 minutes you have the bikes out. My family and I rented three of them and used them for the day to go to the monuments, the capital and even to dinner (we actually went inside and got ready thinking we paid for the day). I received a charge for $282 for one day of bike rentals. I called customer service and they said there is nothing they can do about it. We could have rented much better mountain bikes for $40/day."
DC,3,Neutral,TripAdvisor,10/11/2016,nice way to move around however app could be better we used the bikes to move around in Washington mall area and near Rock Creek park.If you stay under the 30 min they are free. However it is not very clear sighted were you can find the next bike station and if there is still room. So be aware were you are going and if there is a station nearby.
DC,4,Positive,TripAdvisor,10/04/2016,"a great combination near all Metro stops Get the mobile app, read up on city bikelanes, and you can easily cover so much more ground in the city, combined with Metro subways. Some stations will have hard to read screens, so remember what they ask you each rental. People ride on the sidewalks all the time, so don't fret while in downtown, just be curteous. A 3 day rental for 2 was easy to work with. When you do have issues, their CService center takes care of you quick. You should have the app, not just for locations, but also to confirm parking or rental availability."
DC,1,Negative,TripAdvisor,09/22/2016,Don't do this Pricing for single trip is unclear. Tried to contact the useless customer service which ended up terrible.
DC,1,Negative,TripAdvisor,09/16/2016,Scam Scam Scam Rented 2 bikes to tour DC.expected to pay $24 or so based on 2 bikes for 3.5 hours based on rates stated on website ie: $8 for 24 hours. Got home only to see cc charges of $124.00 plus the $16 membership fee.Total Scam.Called Capitalbikeshare to no avail getting only 50% credit as they say bikes need to be checked in every 30 minutes.This is also a joke as we looked for 45 minutes to find a bike rack when trying to leave and almost missed bus as first 3 racks were completely full and couldn't even check or return 1 bike. Never will use again.
DC,5,Positive,TripAdvisor,09/13/2016,Great bikes. Cheap way to see DC I grabbed a bike for a solo night tour of the National Mall.  I rode from the Lincoln Memorial to the Capitol and back.  So much fun for so little money.
DC,1,Negative,TripAdvisor,09/12/2016,"Deceptive, SCAM! This is a scam. You think you are getting a bike for $8 for 24 hours. We used them for 3.5 hours. They charged an additional $46 per bike for not docking/ checking it in every 30 minutes. So riding two bikes for 3 hours cost $108."
DC,1,Negative,TripAdvisor,09/12/2016,Scam! Do not use! Agreeing with everyone else on this as it is a scam. They advertise making you believe you can use the bike within a 24hr period as much as you want only to surprise you with a large charge on your credit card. If you're using it for less than 30min then go for it but any longer and I advise taking the subway. Also FYI they refuse to give you a full refund if you ask for one and claim that it's because it's a government program and can only refund 50%. They need to be investigated by the BBB and the local government.
DC,1,Negative,TripAdvisor,09/08/2016,"Shysters! Stay away! Renters beware! The limit is 30 minutes per ride, but they make sure to keep it on the down low and in the fine print so you are less likely to pay attention to it and rack up charges. I couldn't believe how lucrative this company is and how they get away with it. Oh wait! It's because of their 132-page terms and conditions document that you have to sign. Until they add a screen (that isn't buried within the 132 pages of terms papers) that reminds riders that they are only limited to 30 minutes per ride, I urge everyone to stop using their bikes! They need to learn that this isn't how you do business and be successful."
DC,5,Positive,TripAdvisor,09/06/2016,"Great way to get around without killing your feet We had a great time using these bikes that are stragegically located around the city. We used them to park a bit further away - cycle into town - walk around, cycle back. Every once in a while we would cycle through the city too. They are cheap to use - only 2 dollars for up to 30 minutes. Be careful going over the 30 minutes then you pay an extra 8 dollars just for a 24 hr memebership, plus a fee for us of an additional 2 dollars. Fees go up from there.Certainly a good thing to try.Bikes are meant for adults - not for kids."
DC,5,Positive,TripAdvisor,09/03/2016,"Great way to explore all the governmental buildings and monuments on hot days Easy to use, available everywhere, we enjoyed touring the different monuments, would definitely rent a bike again in DC"
DC,1,Negative,TripAdvisor,08/31/2016,Overcharging is their approach Be very careful when you rent from them.  They will charge you extra even when you return the bike correctly. Rent and return with great care.
DC,5,Positive,TripAdvisor,08/22/2016,"Eight bucks, no waiting... Renting a bike in a city used to cost $80 or so for the day, but Capital Bikeshare delivers that for $8. The trick is to keep each ride under 30 minutes each and you can ride all day for nothing more than the daily membership charge of $8. This is, more or less, personal rapid transit around a fairly flat city with a decent number of bike lanes, paths, and (outside the center) ride-able sidewalks."
DC,5,Positive,TripAdvisor,08/12/2016,"Fun to explore on bike I loved the bike share program, especially the cell phone app that shows where the kiosks are and how many bikes are available. It was a little game to figure out where you could get to in 30 minutes to check your bike in and out for another 30 minutes. The bikes were all in good shape. Since my hotel was on a hill, I rode down to Georgetown and then to the mall area (all downhill). It was great to ride in Rock Creek Park. Washington is a very bike-friendly town. When I was finished for the day, I just hopped the metro back up the hill to the hotel."
DC,4,Positive,TripAdvisor,08/11/2016,"Made Our Trip Amazing My boyfriend and I visited DC for the first time this month to celebrate our 10 year anniversary. Being our first time and looking to keep it as a budget friendly trip, we were a bit nervous about how to navigate the city without spending a fortune on Taxi's or Ubers.Capital Bikeshare was our saving grace. I looked into hop on/hop off tours, bike rentals, segway tours...you name it, but they all came with hefty price tags.Bike Rentals were min $20pp per day. Capital Bikeshare has a 3 days Membership for $17pp. This allowed us to have unlimited trips for free for 30 minutes a trip.This allowed us to visit all of the monuments, museums and even bike the city a bit without any worries and saved us so much time. It was also SUPER hot and we were so thankful we had a bike to get us from point a to point b so quickly rather than spending more time in the humid hot sun.The APP is a MUST!!!! I used this APP all weekend not only for bike locations, but as a general GPS - lol. It was great being able to see where we were AND if there was bikes near by if we wanted to grab one.As highly as I recommend this to anyone visiting DC and how I will look into these services in any other city I visit, there is a slight downside which is why I scored them a 4/5 instead of a perfect 5.The downside is hoping to gosh the location you're going to either A) has bikes or B) has open spots for you to dock the bike. The app tells you how many bikes are available and how many open ports there are and is pretty real time, but it is not completely accurate, especially in the really busy locations. In the super busy locations like near the Lincoln Memorial, they truly need MORE bikes. We had a bike that took us there, docked it, and 20 minutes later when we wanted to move on, there were no bikes at the 2 closest locations. We probably spent a good 40 minutes between both stations waiting for a bike. At one point, we saw 3 bikes available, and in the 5 minutes it took us to walk across the street, they were gone. So then I saw that another station a few blocks away had 9 bikes. While we were walking there I saw it go down to 7, then 6, then 4..only for us to show up as a family was booking the last 4 bikes. This happened to us another time where we saw 4 bikes at a location and by the time we got there only 1 was left. And one time we got back to the station near our hotel and it was full so we had to ride 4 blocks away to dock it. Another couple was with us who didn't have the app. They were going to ride to the closest location which also didn't have any available docks so they followed us to the next one. While this didn't deter us from using it, we know it's just due to it being so popular and such a good option to get around the city, I just wish they had more stations, closer together incase of no docks or no bikes, and more bikes!"
DC,5,Positive,TripAdvisor,08/11/2016,"The only way to do it!  The DC bike share program is fantastic! And the city itself is incredibly bike friendly- lots of bike lanes and accommodating drivers. When you rent the bike, the first 30 minutes are free, then it's $2 for the subsequent 30 minutes. However, if you dock the bike every 30 minutes you continually get the free 30 minutes. So, ride 30 minutes, dock the bike for 5 seconds and then take the very same bike out for another 30 minutes. There are docking stations all over the place, so it's pretty easy to find them. Remember to pass on the left and ring your bell! "
DC,1,Negative,TripAdvisor,08/10/2016,"NOT FOR TOURISTS DO NOT USE THESE BIKES IF YOURE A TOURIST. THEY WILL LITERALLY PENALIZE YOU FOR USING THESE BIKES AS A BIKE RENTAL. keep in mind that the ""all day pass"" doesn't mean you can have one bike all day. It actually means that you can only have a bike for 30minutes at a time. pass that time and you will be charged extra. yes even when ascending the trek from georgetown to the national cathedral.I unfortunately had to pay nearly$50 extra because I was misinformed and didnt see the ""fine print."" This is a borderline scamming company and I would never recommend this to anyone."
DC,5,Positive,TripAdvisor,08/09/2016,"Best summer transportation when visiting DC Capital Bikeshare depots (the red bikes) are all over the city. Get the app (spot cycle ) for the up-to-date map and bike availability real time!! We get to see so so much more of the city via bikeshare!!! Im so glad we could bike as much as we did, given the busy traffic and tourist. By the way - we only biked on sidewalks which luckily they were pretty wide!"
DC,1,Negative,TripAdvisor,08/08/2016,"Be Aware!!! Questionable Business Tactics!!!!On July 11, while visiting DC, I rented a bike and returned it within 30 minutes. Upon returning the bike, I locked it in place, pulled it a couple of times to verify that it was safely locked, and walked away. The bike was now in the hands of Capital BikeShare and not mine. Days later, upon reviewing my bank statement, I noticed a $94 withdrawal by Capital BikeShare on July 13, in addition to the $2 for the July 11 rental. I had left DC on the 11th and was not in DC on July 13. When I called Capital BikeShare, I was told that I had used the bike for 14 hours......that I had not locked the bike in properly.......that I should have waited 1 minute for the green light to come on.......that other people had used that bike and I was charged for their use (because I failed to lock it in place).........All made up lies, when in fact I DID verify that the lock was firmly secured before I walked away AND only used their bike for 30 minutes on July 11.After repeated rude attempts to talk over me, ""Corey"" mumbled that he would submit a 50% refund. When I asked how Capital BikeShare was going to refund/correct the unauthorized withdrawal, he admitted that he did not know, and rushed to hang up. From the reviews I have read online, I suspect that this is their normal modus operandi. And they do not issue a receipt.Be aware!"
DC,1,Negative,TripAdvisor,08/03/2016,Tourists Beware of Capital Bikeshare Don't use Capital Bikeshare if you are a tourist.The bikes were great and it's a wonderful way to get around the mall. BUT if you don't return the bikes every 30 minutes they charge you an OUTRAGEOUS amount. I was charged $136 for an afternoon with 2 bikes! They are ripping off tourists. When I called they offered me a maximum of 50% discount (this obviously happens a lot) and an email address for the municipality of DC for further follow up. Go to a local bike shop and rent a bike for a day. Much better deal. You know what you are paying!
DC,3,Neutral,TripAdvisor,08/01/2016,"If only you could find a place to drop them off... 5 is a big number when it comes to cycle share. Actually any number bigger than 1 is an issue. We stayed on Capitol Hill and wanted to cycle the National Mall. Stop at the Lincoln Memorial. Then on to Georgetown. Easy. Finding 5 bikes was a bit of an issue, but the stations aren't far apart. The bikes are heavy, but sturdy and well cared for. Cost looks fair. It only becomes an issue if you are over an hour on any one journey. Ours would be easily under. The problem arrives when you want to drop off. The Mall stations were nearly full, though we managed. Georgetown was completely full. There are 4 stations and we visited them all. Only 1 slot was available. That makes a mockery of the system. You get heavily penalised in cost and can't do what you planned. Be careful. "
DC,2,Negative,TripAdvisor,07/26/2016,"Trouble with docking and retrival of bikes. There are multiple stations everywhere for these bikes, so it's convenient. Also seemed like a lot of fun so our family wanted to get four bikes. We paid for four, but two wouldn't come out with the codes which were supplied at the kiosk. So, two of us rode the bikes and two of us walked to the next station we saw and immediately put them right back in the station. They just don't work well. Based on these other reviews I'm now seeing, I hope my credit card doesn't get charged for the two bikes we couldn't get out of the rack. Seems fun, but these things were just a pain to operate."
DC,1,Negative,TripAdvisor,07/25/2016,Bad information!!!!!! We got charged 156 dollars because we didn't know that we had to dock the bikes every 30 minutes.... This was NOT very clear when we rented the bikes - tricks a lot of tourists........
