User_Name,User_Location,Stars,Entry_Date,Entry_Quote,Entry_Content
Silverbell603,"Keene, New Hampshire",1,05/01/2016,Scam! Do NOT give these criminals your money!,Shame on them for their predatory pricing! Promised $8 a day but charged $102 on credit card and when questioned said that riders need to dock the bikes every 30 minutes not to incur extra fees. The cowards use a 3rd party customer service department and won't release their own phone number. The customer service company says they regularly give50% back on the fees but aren't authorized to give more. They count on people giving up. It is obvious that they charge so high to suck hundreds of dollars out of many people & still laugh while getting 50% from those of us that call them on their scam. Don't ride - RUN! Run away from these scam artists.
Court701,"Bismarck, North Dakota",4,04/28/2016,Easy and cheap,This was the first time I had ever used any type of biking system in a big city. The bikeshare was easy to understand and was actually a pretty cheap was of transportation. I loved the fact that you could just grab one and then return it to a location where you were going. The only downside is that sometimes the dock you want to return it to is full and you end up having to ride around to find another one. But we did download the app which helped us find all the docks. Its really a nice way to see the city if you prefer not to walk. 
SMMHermans,"Monster, The Netherlands",4,04/25/2016,perfect with teenagers,"We have 2 teens (16 and 17) and they just loved visiting the city on bike. We have done a lot of citytrips and this time for the first on bike. The weather was nice and the traffic (sunday) was ok. Tip: you can only rent 2 bikes on 1 creditcard. so make sure you have enough cards! Make sure you print a good map at home so you can find the docks!! (or if you have internetacces, download the app!) We didn't and had to search a lot. What we didn't like: a few times there were not enough bikes in the docks for the four of us. And sometimes a few bikes just didn't got out the dock."
Z400VHpeterp,"Beenleigh, Australia",3,04/24/2016,"Need more bikes, more docks","GREAT idea, very convenient. But only if there are spare bikes where you wish to pick one up, and spare docks where you wish to end your journey. Can get expensive if you can't get to a dock within 30 mins of starting. Very tiring if there are no bikes left and you have to walk a long way to the next station. Otherwise a great option, cheaper than metro and enables you to see a lot more than you could on foot. "
AlisonStumpf,Minnesota,5,04/24/2016,Excellent and fun way to see the city,"My daughter and I were so glad when we figured out the 'deal' with the bikes and rented them for a evening trip to the monuments. It was one of the best memories of our trip. One thing about DC is that many attractions shut down after 5 and one doesn't always know what to do to occupy that time. We absolutely LOVED the bikes and we rode out to Jefferson Memorial which is hard to get to otherwise. I would have felt better having a bike lock to secure our bikes when we got to places, as I was afraid someone might steal or take our bike, so that might be a suggestion to bring along.....but it all worked out well and was a cheap and fun way to see the monuments."
C R,"Evanston, Illinois",1,04/18/2016,Impossible to dock the bike!,"This morning I lost an hour biking around in the hot sun trying to find an empty dock. I spent so much time that I missed an appointment. I went to 3 full bike thingies and met a guy who had also had 3 unsuccessful attempts in the opposite direction! I called the phone number on my printed receipt in tears because by this time I had to eat or would have a diabetic ""low"". Really ! You guys need to plan ahead or don't offer the bikes. Finally I went back to a bike location I had been to before, and a van was there taking bikes off the docks so we could dock our bikes. Worst bike share in DC!!!!"
craigcN9891HF,"Columbus, Ohio",4,04/18/2016,This is the way to get around the mall area,"We visited Washington DC the weekend of the Cherry Blossom parade. We have CoGo in Columbus, same bikes, same parent company and decided to commute by bike as much as possible. There are docking stations near just about every major and a few minor monuments. The station close the Lincoln had a long line of people wanting to get bikes and a long line of people checking them back in.As we use our local bike share all of the time we are familiar with the rules and how to make them work for you. Read the rules on the website or kiosk first. You don't want to end up getting charged more than you should.I only gave this one 4 stars and the one in Columbus I gave 5. That is because I rode 3 different bikes and all three needed some maintenance done to them."
ffmunson,"Joliet, Illinois",5,04/15/2016,Second best way to see the sights,In town for conference. When got done for the day went and rented the bike. Used the 3 day rental. Can use it when and wherever you wanted for the three days.All you do is put in your credit card answer a couple of questions and remember your code. So much nicer than walking all over the city. Just use the bike lanes and be careful. Only thing was not having a bike lock... However nobody stole our bikes.Have Fun.
Amy C,"Philadelphia, Pennsylvania",5,04/09/2016,Freedom on Wheels,"I try to bike in every city that I visit but knowing the horrendous traffic quagmire that is DC I was a little reticent about biking in DC. That was until two days ago when I took Amtrak to DC and decided to give Capital Bikeshare a try. What a great experience. The bicycles are in great shape, the kiosks are easy to use, the response time from the kiosks is quick, and the kiosks are located in very convenient locations. I would suggest that bikeshare find a way to let riders tell the system what maintenance needs to be done to each bike ( a missing bell on one, a slipping second gear on another).I was very brave and road up Mass Ave all the way to 15th Street from the very convenient Union Station Bikeshare kiosk. No muss, no fuss. Parked at 21st and M, went for coffee and then picked up a new bike to travel back across town to 7th and F. Capitol Bikeshare has a great website that makes it very easy to find where kiosks are located, if there are slots available at the kiosk of choice, and helps you plan your trips. I think that from now on when I am in DC I will skip the Metro, bus and cabs - I will use Capitol Bikeshare and have freedom from waiting in underground caverns for crowded subway cars, paying for parking in lots, and searching for elusive parking spaces.Next time you are in DC, give Capital Bikeshare a try. You won't be disappointed."
MatLet,"Roswell, Georgia",5,04/09/2016,Rented it for 3 days,"My son realty wanted to ride a bike around the city instead of doing the standard tours. Ended up being a lot of fun. You pay for a 1 day or 3 day membership and then you pay by the hour or half day or whole day. You can download an app to find the nearest bike stand so you can dock it and not be charged while you are touring things. Only issue is there are no bike stands on the mall. So if you are going museum to museum you need to lock it to something. If you are seeing this review before you go to DC then bring a bike lock so you can lock it up. We had to skip the museums as I did not feel comfortable leaving the bikes without a lock while we toured. We did ride them from our hotel on H street all the way to the White House, Washington Monument, on to WWII Memorial, Lincoln Memorial and then to the Zoo. There is a wonderful bike path to the zoo I highly recommend it. We did dock the bikes in front of the zoo and took the Metro home. "
IAKA2014,"Uppsala, Sweden",2,04/04/2016,"Good that they exist, bad that they are overpiced and unsafe","Washington D.C. is not a city to ride a bike. The traffic is heavy, and the bike lanes are not safe (if they exist). Even if you decide to hire this bike, be aware that it costs 8 dollars for a day enrolment fee and then - it is free only first 30 minutes, then it is 2 dollars for the next 29 minutes and even more for the time to follow. With the Washington D.C. distances this means you have to pay constantly extra fees. Besides, if you are a tourist, it is always uneasy to find a bike stand (if you do not have mobile with the internet connection with you). It seems that these bike stands are deliberately hidden on the back streets, so you loose time just for looking for them and pay extra. And there are not enough of these stands. You can easily arrive with your bike and find no free slot to park it. Overall impression - Capital Bikeshare wants to earn money on you without thinking about your convenience and safety. In comparison to Vienna city bikes, for example, this provides bad impression. Not a single stand near National Gallery, or Space museum, of Natural History Museum, the most popular places. You have to make circles and circles in order to find a bike stand on the back side of the Orangery (not the most obvious place!) and to walk from there."
pearlkrg,"Milwaukee, Wisconsin",5,03/30/2016,Spontaneous Self-Guided Evening Monument Tour,"Streets and paths are too congested over Spring Break to ride bikes during the day. We took an evening bike tour as a family and it was a highlight! After endless walking and weary feet, we covered a lot of ground and enjoyed seeing the city lit up at night. Evening monument tours were sold out but this was still fabulous and much cheaper. Just know where the stations are to dock near the Lincoln Memorial and Washington Memorial when you want to take a closer look. Read other reviews to understand the pricing system first. "
nuttiskyn,"Boston, Massachusetts",1,03/21/2016,Horried Customer Service,"Be warned, their customer service will not help in any issue. Be sure you use a credit card that will accept and process a chargeback since their customer service dept. is incapable of assisting. Buy a nicer pair of shoes, take a cab or the Metro."
Laura D,"Athens, Georgia",4,01/16/2016,Bring your own helmet,"The rental bikes provided my family a convenient & inexpensive way to get around. We were able to get to all of the museums & monuments quickly on our own schedules. My only complaint is that there were no helmets to be found anywhere in all of Washington! Any real cyclist knows that people who ride without helmets are referred to as ODs (organ donors). As a nurse, I did not feel comfortable allowing my family to ride in the streets without helmets. Fortunately, the locals did not seem to mind us riding on the sidewalks (still not safe, but better than riding in traffic)."
wanderingkale,"Valdosta, Georgia",5,12/29/2015,Great system for getting around,"So for 8 bucks, you get unlimited 30 minute trips for a day. There are so many bike share stations around the popular landmarks, you can't go wrong with this. We were able to basically see all the monuments and memorials in one day thanks to grabbing a bike and riding around. A great system."
280AshleyC280,"Charlotte, North Carolina",5,10/28/2015,Great way to get around,"I love how bike friendly DC is! They have biker paths everywhere and lots of stations with the bike share program so pretty much anywhere you are going within the area a station is close by. Its $8 fee for the day. Then you can use the bike for 30 minutes for free, once you put back in bike station the time is stopped. I think its about $2 for each additional 30 mins you have it out, but you could easily stop at a close station check in and check back out to keep the free time going. It was a great way for us to get around and tour museums/monuments "
kaioatey,The Bay Area,3,10/23/2015,good but... more expensive than it might seem,"At first this looks like a good - and fair - deal - you rent a bike for 1.5 hours for $16. But this is just a teaser - every 30' extra will set you off another $8. Thus, this service is best if you plan to have several trips of limited duration, but with total time <90 min. I really do not see the reason why they would need to set such extortionate prices. Then of course there are the unpredictable snafus... you trying to park the car late at night just aching to go to sleep and find all slots are taken; so wearily off to find another parking slot God knows how far away. I'd recommend for short distances in an area with many bike slots and parking spaces. Otherwise - the company will bleed you dry. "
D b,Merced,4,10/19/2015,Visiting Memorials the Easy Way,"We had walked the National Mall, Grey line toured and done the hop on hop off to visit the monuments and memorials but nothing has beat the bikeshare ride. My husband's knees are bad and I'' jus plain out of shape so when we decided to take our grandson to Washington over fall break we weren't sure how we would visit everything that he wanted to see. We got off the metro at the Smithonian stop, rented the bikes and off we went. We were able to visit everything and ride over to the White House. Most of this area is flat or a very genial slope which seemed to be downhill both ways!The app isn't GPS enabled so we had to do a little searching for the kiosk and is not entirely accurate on the availability for returns. We did the daily rate and kept the bikes for the entire time. If you were wise and returned them every 30 minutes the 8.00 daily fee is all you would pay."
SFantle101,"Bellevue, Washington",4,09/23/2015,A great way to see DC,"What a great concept - bike on demand! I used it extensively during my extended weekend visit, accompanying two locals with ""real"" bikes. Even though these bikes are built like tanks and only 3 speeds, I was able to keep up and felt pretty comfortable (beware of chafing after riding too much though). The lights are mostly for being seen, rather than seeing, so be careful riding at night. I found out the hard way that the service is only available in the District, as my ride across the bridges to Virginia ran up a hefty fine for a late check-in. I see from other reviews that there are stations in Maryland, so that helps. Seeing the city by bike was much more fun than driving, especially once I understood which streets were bike-friendly."
vinyl45s,"Valley City, Ohio",4,09/20/2015,Worth a try but know how the system works!,"First lets start off that people need to understand how this system works. Most of the complaints here are because they do not read or understand how the bikeshare works. Do people really think they are getting a bike for $8.00 a day and that is it? It is a membership and if you go over 30 minutes without checking in the bike there will be extra charges.Do keep in mind there will be bike stations that have no bikes or there are no docks. There will be bike that do not work and docks that are broken.You want to make sure if you are riding and pass a bike station to check the bike in,. You can not be sure your destination station will have empty slots. You can get 15 minutes extra time if there is no slots to drop the bike. However you need to know where the next station is. That may also be full. There are maps of the locations at the stations but there is no place at the station that you can check the status. There are apps available for cell phones but they are not that reliable. They are not always up to date or the app does not work. The Capital Bikeshare app it has for itself never worked. Try Spotcycle or others.We had two bikes and rode about 15 miles over the two days and 2 1/2 hours hours of use, It was easy to check in the bike and get the same bike out again. There we a few spots there were no empty slots. What we did if there was only one slot was to check in one bike, get it out again and check in the other bike and get that out again. That we we got another 30 minutes until we could find an open station. One time we had to go to 3 stations before we could return both bikes together. One time we had to check-in and leave one bike and then go drop the the other bike at the coral bike station at 13th and New York Ave then walk backKeep in mind commuters ride the bikes to downtown to work and take them back near their home. We found walking and riding around that most of the bike stations where full around the downtown area and the museums.during the day with people waiting for an empty slot to open up.We used the bike system for 2 days and had a day key card for convenience. We could have got a day membership or 3 day membership but then you have to use a code each time. There is also the question of the deposit charged for each bike. I never got a clear answer from customer service on this. We were not charged a deposit with the day key card.There is also a problem with Capital Bikeshare answering e-mails. They don't respond. Not once did they respond to any e-mails I sent in weeks prior to the trip. I ended up calling most times.. I also brought it to there attention of the negative reviews here and other sites that they should address. They did not seem to care.Still we wanted to give this a try. It worked out fine even with the hassle of finding a open bike station to drop a bike. The bikes are nice and study and easy to use.Give it a try but know how it works!"
Alipet17,"Canberra, Australian Capital Territory, Australia",5,09/11/2015,"Convenient, cheap and healthy","I use these whenever I vist DC. Fantastic way to get around the city. Stations all over the place - google maps can help you find nearest stations and if you look at the colour of the marker you can see whether there are empty docking stations, bikes available etc.. Use your overseas credit card with confidence - I'm always surprised at just how cheap it is, even with the crappy conversion back to AUS dollars. The bikes are comfortable, easy to ride, have convenient storage straps at the front to carry yor gear. Highly recommended"
Travlin_boy,"Washington DC, District of Columbia",5,09/03/2015,Great Way to See the D.C. Region and Get Fit,"Capital Bikeshare has over 350 stations with 3,000 bikes. There's no better way to see D.C., Arlington, Alexandria, and Montgomery County than by bike. There are stations along the National Mall and Iwo Jima in Arlington, exciting neighborhoods with restaurants and nightlife, and at Metro stations. You can buy a 24-hour or 3-day membership and then each trip under 30 minutes during your membership period is included in the membership price. If your trip extends beyond 30 minutes, there are additional usage fees of $2 for 30 - 59 minutes, $6 for 60 - 89 minutes, etc. Familiarize yourself with the pricing at: https://www.capitalbikeshare.com/pricing/ . Keep your trips under 30 minutes and the membership fee is all you pay.This isn't bike rental, it's bike transit and designed for short transit trips. Use the bike while you need it. Return it once you don't need it anymore. If you want a leisurely bike ride for the day, rent a bike. There are so many stations that Capital Bikeshare can get you where you need to go. Here's the station map: https://secure.capitalbikeshare.com/map/ .Enjoy!"
trnfla,Tampa,5,08/23/2015,Great way to see the city. ,"First understand the way they charge. You sign up for a day, but if your trip takes longer than 30 minutes you have to pay additional. But you can take as many 30 minutes or less trips a day for the $8Make sure that you download Spotcycle app to find the bike racks. I found lots of bikes but the app was the best way to find open slots to return the bikes. Great way to get around downtown DC"
Ron D,"Cairo, Egypt",1,08/18/2015,"BEWARE! RUN, RUN, RUN as fast as you can AWAY FROM THIS SERVICE.","BEWARE! If I could give fewer stars I would. RUN, RUN, RUN as fast as you can AWAY FROM THIS SERVICE. If you are determined to go through with your rental from Capital Bikeshare, then take the 30 minutes at the kiosk while people are waiting behind you to rent a bike and READ THE NUMEROUS PAGES OF FINE PRINT on that tiny screen! Your 24-hour rental for which you think you are paying $8 when you select that option on the screen is NOT $8. You are actually renting the bike for 30 minutes! The 24 hours is simply the amount of time your access code will be valid. If you keep that bike longer than 30 minutes you're going to rack up some hefty ""overtime"" charges. Apparently, that bit of information is buried in the fine print. Very misleading, in my humble opinion. I will NOT be using this service again!"
Tara1994,"Fairfield, Connecticut",2,08/05/2015,Too many glitches for a large family,"We are a family of 6. This is prob a great service for two people to take advantage of but MAJOR flaws for a family with 4 kids! We started the rental process which is rather cumbersome and takes several minutes per bike. We only wanted to go from the Lincoln Memorial to the Holocaust museum so seemed easy enough. We got two bikes out (clock starts running on rental time as soon as that first leaves the docking station) and discovered the following:- We discovered the hard way that you can only rent TWO bikes per credit card ACCOUNT. Although we had four credit cards between us, we could only rent 4 bikes because they were linked to only two accounts. (our other Visa number was stolen at the start of our trip and that account was shut down). The machine spit out ticket codes and it took quite awhile for us to realize it was simply reissuing the rental code numbers that didn't work. After we gave up and I RAN the entire way in 98 degrees trying to keep up with my kids on their bikes, my husband realized it was just Reissuing the codes that my daughters had already used to release their bikes. By the time we rented the first four bikes, and gave up on the last two, we were probably already 15 minutes into our rental period. When we got to the docking station nearest the Holocaust museum, there weren't enough open slots to dock the four bikes.... so we needed to find another location a few blocks past our destination, return the bikes there, and then come back on foot. (Our kids are 16, 14, 12, & 10.... the 10 year old just barely was able to reach the pedals with the seat lowered all the way. There are no helmets so bring your own)"
jfelle1,"Chicago, Illinois",3,08/04/2015,As long as you understand the rules its a great way to see DC.,"We have bike share in my city so I was aware of the 30 minute rule and we planned our routes accordingly. I don't remember how easy to understand the rules posted on the signs. I remember noticing it was 200 deposit per bike so I am guessing there were more rules on display. Dont let the bad reviews scare you. Its not a scam but you have to work the rules. DC is a great biking city. I found it very safe and easy to get around. There were a few times we noticed that the preferred location for drop off or pick up was going to be full/empty so double check the website before and plan your route for your best experience. The reason for my 3 star review had to do with the pay machines. At my height, with the sun glaring and then again when it was dark out, I could not read the displays. Also the computer prompts did not work very well."
Pyra-Danny,"St. Petersburg, Florida",5,07/15/2015,PLEASE READ THE INSTRUCTIONS,"It seems a lot of the unhappy reviews revolve around misreading (or ignoring) the 30-minute rule with the bikes and therefore paying a hefty overage fee… and DANG yeah it can get pricey. But if you stick to the rules… $8 for a full 24 hours is an awesome deal! Between that and the metro there was never a need for my tourist self to get a car.THERE’S STATIONS EVERYWEHREEspecially in the tourists areas—there’s like a bike station a short walk from every memorial. Getting the station’s app is very helpful because it not only shows station locations, but they show how many bikes are available as well as how many places to return your bike (We had trouble in some less visited areas because the bike racks were totally full and we had to double back and return our bikes elsewhere)BIG AND BULKY BIKESI’m a petite lady who rides a road bike. It took me a few minutes to get used to these—as cruisers they just seemed HUGE plus I never got fully used to the wide placement of the handlebars. But once moving I never had problems with the bike itself."
cs34109,"Santa Rosa, California",5,07/13/2015,Awesomely convenient,"This is the best way to see DC. Stations are numerous and easy to manage. Much cheaper than taxi or uber. $8 for 24 hour rental! DC is flat with many bike lanes. Ride the mall, monuments, museums. Download Spotcycle app. It's a game changer. Tells you where nearest stations are and how many bikes are at each station. And it's not just DC. Worldwide. "
David270443,"Eden, Australia",3,07/12/2015,Good for short commuting,"A convenient way to get around the city, but do it in 30 minute bites! The first 30 mins is ""free"" then it adds $2 for next 2 hours.etc. the bikes are heavy and cumbersome- so if you like road bike, it is a cruiser! They have 3 gears, but rarely need to change around Washington.Limited locations, so may need to Plan a jog to nearest "
Iván V,,1,07/08/2015,charged us 16 dollars plus 44 dollars for 2 hours of 2 bikes,"Capital Bikeshare, you really should think about improving the interface if 4 people that were there didn't realize that we were going to be charged 44 dollars of extra fees for renting 2 bicycles for 2 hours if we didn't dock the bikes each 30 mins, what sounds a bit like a cover ‎fraud for some of us."
Aujourdhui2,Suburb of Houston,4,07/06/2015,Fun and easy but can get expensive if you're not careful.,"We used these bikes to get around DC for two days for a total cost of $22 each. They cost $8 per day, and the first 30 minutes of usage is free; after that, the per hour charges can get pretty steep. They can be checked out as many times as you want during a 24 hour period. We made a game of figuring out how to get from here to there in less than 30 minutes, and if we couldn't, we found a docking station, turned in the bikes, and checked them right back out. On a hot day, it sure beat walking."
nickatnight777,Atlanta,1,07/06/2015,Usurious usage fees! Not 8 dollars. Charged me 78 dollars for a 5.5 hour bike rental. Totally misleading fine print.,"As the lady on the phone told me this is a bike Sharing program not a bike rental program. The first 30 minutes are free (or included in the 8 dollar full day rental) Check it in every 30 minutes and you wont be charged beyond that 8 bucks. Hence the name share. If you go longer than that prepare to open a vein and pay in green hulk blood. 5.5 hours cost me 78 bucks? Seriously? I called into my credit card to dispute it and they did a three way call with me to Capital Bike share who said as a courtesy they could remove half the initial 70 dollar charge so they gave me back 35 bucks. I was going to leave it at that as a lesson learned in capital nonsense when the lady got rude with me and said, sorry I couldn't read the fine print on the kiosk or in the prompts. (14 pages) of it. I told her. Hey, Im no dummy.. Lots of others complaining about this on trip advisor. I just didn't see it until it was too late and your fine print is clearly misleading. She continued being snippy so I said I wont be using you ever again and now Im going to leave some negative social media complaints. I cant run a business like they are and they should not be allowed too either. For what it is, 30 minute bike sharing, for 8 bucks a day its an overpriced service. For what it allows. Bike rentals for 15 bucks an hour its a total loss. Stay away."
cc j,,2,07/06/2015,No bike parking near smithsonian ,"I just spent a half hour riding around the smithsonian trying to find an open spot to park the bike.They are all full. I missed the chance to see the museum, but did get to see grumpy tourists act like bike gangs as they couldn't park either "
Shayla M,"Bowie, Maryland",1,07/02/2015,Misleading prices,"So this morning I was charged $62 by capital bike share and I was very upset about that. I was upset because I rented bikes yesterday for me and my friend for 24 hours which was supposed to only be $16. So this morning I called customer service number about the charge and the lady said I was charged $62 because apparently we are supposed to return them every 30 minutes or they would charge fees. First of all I would like to say when we rented the bikes we didn't see that rule ANYWHERE!!! Second of all, I don't think that's a smart rule to have because why should people have to check-in the bike every 30 minutes when most people get it for an all day bike ride. People should not have to worry about finding a capital bike dock station and worry about getting charged if they don't check-in on time. I genuinely feel I’ve been wronged/scammed because again I did not see that rule anywhere on the screen when I was renting the bikes and neither did my friend. And I know they do that on purpose to make more money, mostly targeting tourists. But THIS NEEDS TO STOP NOW!!! Im seeing more and more people complaining about this problem. They need to understand that scamming people WILL NOT help their business in the long-run. So I STRONGLY don't recommend using bikeshare."
Northportgal,,2,06/25/2015,Not the greatest experience,"In one weekend had the extremes of experiences with Capital Bikeshare. One day of rental was fun and we got the hang of returning the bikes every 30mins. Although be prepared to find full bike stations that you have to use the app and be racing to find a location before you get an extra charge. The next day we decided to rent again, biked over to the Botanical Gardens, came out and couldn't check out 2 bikes. Calling customer service told us one bike was still checked out, we had checked both in and got the green light when docking. Since we now couldn't get 2 bikes we had to walk back across town to our hotel and were in poor spirits now that a bike was in our name that we didn't have. Customer service told me they would call me with updates, they never did, I called every hour with minimal updates, had to leave DC not knowing the resolution to the issue. Thankfully bike was returned and they did credit day of rental to me. Although half of my weekend to DC was ruined and their customer service needs significant improvement in how they talk with customers and choice of phrasing in email communications. The right thing to do would have been to let me rent out a 2nd bike so we could have enjoyed the rest of our Sunday. I have since asked around and will use Bike and Roll the next time I return to DC. Never Capital Bikeshare again, not worth it."
Diane D,"Hamburg, New York",1,06/24/2015,"Outrageous usage fees, intentionally misleading pricing","I’m echoing what others have said, which is that this is kind of a scam. The way the website is laid out seems to be intentionally misleading, stating “Membership and Usage Fees”, with a chart below that clearly shows “24 hour $8”, “3 Day $17”, etc. but you have to scroll down to see that usage fees are listed - and charged - separately. I had the bike for 3 hours and was charged the $8 at the terminal, and then got hit with a $38 charge later on my card. When I called them I was told you have to re-dock the bike every 30 minutes to avoid the fees. We were in DC as tourists and thought the bikes would be a great way to see the memorials, and when we were done we couldn’t find a station with 2 open spots so I had to go a mile out of our way to find somewhere to drop mine. But this was all too bad for me, as the supervisor, Bud, told me. He was clearly unconcerned with my plight and reduced the charge somewhat, but not entirely. In doing some further research I’ve also found that the company has received $16 million in government subsidies as it is supposed to be helping low-income people commute and maintain employment. Good luck with that with the fees they charge! There’s no way anyone on a tight budget could handle these, and the company is clearly looking to make a big, fat profit off anybody who doesn’t read and understand the convoluted rules – while also taking our tax payer dollars. Really, really disappointing."
Paul T,,4,06/22/2015,"Simple, Straightforward & A Great Way To See The City.","We had walked around all morning and visited so many sights, we eventually decided to give these bikes a go; we started somewhere near Capitol Hill and ended near of our hotel near Dupont Circle. The bikes are inexpensive to use and it's really simple - there are bays everywhere, so you needn't worry about dropping them off or starting a new rental. The bikes are also good quality and I had no problems riding them in traffic or on walk ways. These are a great way to get around the city. **Happy to answer questions**"
sarahfina_6,"Lynn, Massachusetts",4,06/15/2015,great method to get around and easy to use.,"My husband and I rented bikes when leaving the National's game one night as the Metro was swamped with people.Easy to find pick up spots and drop off stations. And plenty of locations as well.The first 30 minutes is free, so if you really want to beat the system, you can find a bike station at 25 minutes, check the bike in and then get a new code to take it out again right away"
900rb,"Amsterdam, The Netherlands",4,06/13/2015,Conveniant,"Capital bikeshare is a conveniant way of getting around in Washington. The only trick is to find the bike stations and get to the next station in time to avoid a penalty. This can be a chalenge with the multiple - mostly red - traffic lights in DC. We had to problems. No bikes at Jefferson and no station at Arlington (this is a shame, for such an important monument - Rosslyn is to far away)."
Izziomelis,,5,06/12/2015,Excellent way to move around the city of keep fit while enjoying Washington DC,"Being in washington DC for a business meeting, it was excellent to have the possibility to rent a bike and explore Washington DC bike trails.
It is something all big cities should do."
AZTrailBlazer,"Glendale, Arizona",4,06/11/2015,The best way to see the monuments is by bike! Saves your legs and time.,"The red bikes are available through out the city. You can use the website or APP to find your nearest back rack and availability. This is a nice feature during rush hour as bikes go quick. We used the bikes as tourist, but they are also used by the residents. Bikes located in popular areas go quick. Not to worry as another rack of bikes is usually on a few blocks away. You can return bike to any bike rack.We used the bikes on two different occasions. One day we toured the Mall, and Monuments: Washington, WWII, Vietnam, Korean, Lincoln, FDR, and Jefferson. It was nice to not walk, not have to park a car, and just leisurely ride around.Save your legs. Who wants to walk after being in a museum? Worth the price."
Roxypal,Wyoming,1,06/08/2015,Cheaper if you BOUGHT a bike,"Those red bikes look so great and we rented them and zipped all around on them for two days and it was a lot of fun. We loved riding our bikes to the Capitol, all around the monuments. Problem is they hook you on the $8 a day idea, and they are NOT $8.00 a day. So yeah, it's very deceptive and misleading and not an honest way to do business. But hey those red bikes are awesome. Just prepare yourself for major sticker shock when you look at your credit card -- I actually could have bought a new bike for what I paid Capital Bikeshare for renting for two days. Major bummer."
LisaHVT,Burlington VT,5,06/04/2015,Got me everywhere,"I got the three day plan for $17 and it was money well spent. These bikes got me everywhere I wanted to go.The bikes can be taken out for 1/2 hour at a time - they aren't intended for long-term rentals - but 1/2 hour was usually all I needed to get where I wanted to go. A couple of times I returned a bike, waited a few minutes, and took out another one for the next leg of my trip.I covered so much ground during a 3 day trip to DC!"
wheels2015,"New York City, New York",4,06/04/2015,Awesome,"I had a few hours to kill before a business conference on a Sunday afternoon. The Weather was beautiful. Easy to access. Roads within DC around the mall and ellipse and Capitol were all bike friendly and traffic was light and even some dedicated bike lanes. Reasonably priced, great exercise and it allowed me to see many more sights than just taking a taxi or metro. I would highly recommend taking the bike and I am not in great shape or a regular biker. "
Eileen2five,"Syracuse, New York",4,05/27/2015,Fun way to get around,"We used Capital Bikeshare after walking the Mall and wanting an easy, fun way to get around the rest of the city. I quick downloaded the app and found some bikes. Some people at the station had trouble with their codes (you get a code when you pay for your bike that you enter to get the bike out) but we didn't have any issues. Beware that the pay stations are extremely slow. You have to push a button, wait for it to register, push the next. That was the only issue we had and had a lot of fun biking around. Highly recommend!"
Jaci S,"Victoria, Canada",5,05/25/2015,We loved it.... Just be aware of the rules ,"We really enjoyed the bike share. We used it to hop off and on, to get to different points all around the city. You do need to be mindful of the time, as the cost is $8/ day, then charged by the half hour for use. The first 30 min is free, but if you keep it longer than that, the charges add up fast. It is meant to be taken out, ridden somewhere and docked within 30 min. It is $2/30 min after that. If you want to bike more, sign it out again and you get another 30 min free to go somewhere else..... So just remember to dock it every 30 min, as you go from site to site,memorial to museum. It really is very convenient. There is even an app that will tell you how many bikes are available at any given location. A couple other points- only 2 bikes are allowed per credit card, so for our family of four we needed 2 credit cards. Also, if there is a red light on the bike in the dock, it means it is broken and can't be signed out. Bottom line- use it as to and from transportation, dock it while you are in places, and enjoy!! If you want a bike for the whole day, rent from a store, not from this commuter service! "
podporae,,1,05/21/2015,Horrible!!,There is no transparency in their business practices...I rented two bikes (advertised as 7 dollars a day) and got charged over $160 dollars for this..the shady part is that this wasn't even placed on one transaction...they charged me the larger sum several days later!! Never using capital bike share again...
Fred G,"Chapel Hill, North Carolina, USA",5,05/18/2015,Fun way to get around DC!,"These are awesome bikes. I'd say better maintained than when I had my own bike - because unlike my bike - these bikes get proper maintenance work done by bike professionals constantly. Looking up your route in advance or on a smartphone can help, especially if your destination might have a full rack. I hope the BikeShare expands with more stations and DC gets even better biking infrastructure."
Knohanz,"New York City, New York",5,05/08/2015,Perfect way to see the sites in DC,"As there is no metro coverage in the mall and other memorial site areas a must is to rent bikes--there are rental spots all over town where you pay one first price then can ride for 30 minutes at no extra charge--works great to just keep swapping them out as you go from site to site along the mall and around town. We used it back to hotel as well. Kids do fine on them. Very sturdy if a bit heavy bikes but most of DC fairly flat so no big deal. We did not have helmets and had no prob with that. We used bikes for a couple days working through the memorials etc, then used Metro for longer hops on different days. The bike stations really are all over the place so assuming you have a map or smart phone it is quite easy to hit them before your 30 minutes runs out or don't sweat it if you miss as the price is not much. Service is good if you have a technical glitch--just call and they can reset or tell you what to do. 2 bikes per credit card so families need more than one card."
92mikaela,,1,05/04/2015,WARNING - worst scam ever,I purchased a one day permit for renting a bike on two separate days. At the terminal the small screen showed 138 pages of terms of condition difficult to read and somewhere in this text the Company claims the bike has to be docked every 30 min to avoid a late fee. I didn't see it or maybe the sun blocked my view at the scren. This has resulted in a late fee of 94 dollars per day as I rented a bike 2 separate days. I rented in the morning and biked around for 5-6 hrs. My receipts clearly states the use is for more than 30 min and paid for 24 hrs use and NOT that I HAVE to dock every 30 min. My 2 day bike rental amounted to 202 dollars and I am shocked this Company still can get away with it. I will definately contact the Tourist Authorities and warn (hopefully put pressure) about this company's business methods.
